id,vague_r,hedge_r,neg_r,passive_r,fog_idx,avg_len,len_var,num_den,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,sent_pos,sent_neg,sent_neu,time_r,excl_r,quest_r,drift_sc,label_int
FS-2396,0.0,0.0,0.0,0.0,70.60606061,18.33333333,33.55555556,0.12727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,2
FS-0773,0.0,0.0,0.0,0.0,89.83333333,11.25,4.6875,0.26666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666667,0.0,0.0,0.0,2
FS-2319,0.0,0.0,0.0,0.0,66.98181818,22.0,4.66666667,0.10606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-3128,0.0,0.0,0.0,0.0,81.57692308,16.25,38.6875,0.04615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,0
FS-3006,0.0,0.0,0.0,0.0,76.03846154,16.25,12.1875,0.04615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0865,0.0,0.0,0.0,0.0,97.64901961,12.75,4.6875,0.15686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03921569,0.0,0.0,0.0,2
FS-1933,0.0,0.0,0.0,0.0,78.95300546,20.33333333,29.55555556,0.1147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,0
FS-2336,0.0,0.0,0.0,0.0,76.42424242,18.33333333,44.22222222,0.12727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03636364,0.0,0.0,0.0,2
FS-0659,0.0,0.0,0.0,0.0,72.69655172,14.5,19.25,0.18965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05172414,0.0,0.0,0.0,2
FS-0265,0.0,0.0,0.0,0.0,80.08596491,14.25,15.6875,0.0877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,2
FS-0463,0.0,0.0,0.0,0.0,73.94193548,15.5,24.25,0.11290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03225806,0.0,0.0,0.0,0
FS-1599,0.0,0.0,0.0,0.0,78.5,16.25,3.1875,0.09230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,0
FS-2413,0.0,0.0,0.0,0.0,80.19836066,15.25,12.1875,0.13114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03278689,0.0,0.0,0.0,2
FS-0679,0.0,0.0,0.0,0.0,65.71851852,18.0,12.66666667,0.12962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,0
FS-1333,0.0,0.0,0.0,0.0,75.33333333,15.0,25.5,0.08333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-0635,0.0,0.0,0.0,0.0,74.07311828,20.66666667,26.88888889,0.09677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-0709,0.0,0.0,0.0,0.0,76.91428571,28.0,16.0,0.05357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-0427,0.0,0.0,0.0,0.0,72.27344633,19.66666667,14.88888889,0.08474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-2112,0.0,0.0,0.0,0.0,73.04242424,22.0,8.66666667,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-2318,0.0,0.0,0.0,0.0,74.98531073,19.66666667,32.88888889,0.08474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-1377,0.0,0.0,0.0,0.0,75.68823529,12.75,8.1875,0.11764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01960784,0.0,0.0,0.0,2
FS-0514,0.0,0.0,0.0,0.0,85.46956522,11.5,6.75,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02173913,0.0,0.0,0.0,0
FS-2657,0.0,0.0,0.0,0.0,74.88126984,12.6,12.24,0.07936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0956,0.0,0.0,0.0,0.0,75.15,16.0,46.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,2
FS-1916,0.0,0.0,0.0,0.0,80.28275862,14.5,8.75,0.06896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,2
FS-1563,0.0,0.0,0.0,0.0,86.14074074,13.5,10.25,0.18518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03703704,0.0,0.0,0.0,0
FS-1538,0.0,0.0,0.0,0.0,72.96153846,16.25,6.6875,0.04615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2713,0.0,0.0,0.0,0.0,78.21873418,15.8,37.36,0.08860759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01265823,0.98734177,0.0,0.0,0.0,0.0,2
FS-3202,0.0,0.0,0.0,0.0,71.64444444,18.0,21.5,0.06944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01388889,0.0,0.0,0.0,0
FS-2985,0.0,0.0,0.0,0.0,73.29677419,15.5,33.25,0.06451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0142,0.0,0.0,0.0,0.0,74.66666667,15.0,57.0,0.13333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03333333,0.0,0.0,0.0,2
FS-2771,0.0,0.0,0.0,0.0,76.4,16.0,30.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,2
FS-1924,0.0,0.0,0.0,0.0,78.0,20.0,2.66666667,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-1872,0.0,0.0,0.0,0.0,78.4969697,22.0,12.66666667,0.07575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-1136,0.0,0.0,0.0,0.0,74.29672131,15.25,8.1875,0.08196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,2
FS-1442,0.0,0.0,0.0,0.0,80.52473118,20.66666667,34.88888889,0.14516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03225806,0.0,0.0,0.0,0
FS-1819,0.0,0.0,0.0,0.0,78.20512821,21.66666667,1.55555556,0.04615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-0432,0.0,0.0,0.0,0.0,66.0,20.0,18.0,0.11666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-0096,0.0,0.0,0.0,0.0,77.81290323,15.5,7.25,0.08064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-3089,0.0,0.0,0.0,0.0,76.14126984,15.75,20.1875,0.06349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01587302,0.98412698,0.01587302,0.0,0.0,0.0,0
FS-0690,0.0,0.0,0.0,0.0,69.85691057,13.66666667,9.55555556,0.17073171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02439024,0.0,0.0,0.0,2
FS-0006,0.0,0.0,0.0,0.0,73.62937853,19.66666667,11.55555556,0.11864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-3110,0.0,0.0,0.0,0.0,79.83243243,18.5,28.75,0.06756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02702703,0.0,0.0,0.0,0
FS-2159,0.0,0.0,0.0,0.0,70.6,14.0,2.5,0.08928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,2
FS-3031,0.0,0.0,0.0,0.0,81.57692308,16.25,6.6875,0.06153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,2
FS-1843,0.0,0.0,0.0,0.0,76.02105263,19.0,26.5,0.14473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02631579,0.0,0.0,0.0,0
FS-0820,0.0,0.0,0.0,0.0,75.42307692,16.25,15.1875,0.06153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,0
FS-3189,0.0,0.0,0.0,0.0,79.95079365,15.75,4.1875,0.06349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03174603,0.0,0.0,0.0,0
FS-0293,0.0,0.0,0.0,0.0,75.81960784,17.0,18.0,0.09803922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01960784,0.0,0.0,0.0,2
FS-0564,0.0,0.0,0.0,0.0,78.275,16.0,21.5,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,2
FS-1005,0.0,0.0,0.0,0.0,66.08288288,24.66666667,66.88888889,0.06756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01351351,0.0,0.0,0.0,0
FS-3049,0.0,0.0,0.0,0.0,76.77272727,13.75,10.6875,0.10909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,2
FS-2462,0.0,0.0,0.0,0.0,76.44705882,17.0,24.0,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01176471,0.98823529,0.01176471,0.0,0.0,0.0,0
FS-2526,0.0,0.0,0.0,0.0,68.30918635,21.16666667,16.80555556,0.08661417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02362205,0.0,0.0,0.0,0
FS-2061,0.0,0.0,0.0,0.0,76.91428571,28.0,25.0,0.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,0
FS-1197,0.0,0.0,0.0,0.0,84.31238095,8.4,5.84,0.26190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04761905,0.0,0.0,0.0,2
FS-1734,0.0,0.0,0.0,0.0,70.63333333,12.0,7.5,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02083333,0.0,0.0,0.0,2
FS-2839,0.0,0.0,0.0,0.0,72.96153846,16.25,10.1875,0.12307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03076923,0.0,0.0,0.0,2
FS-1070,0.0,0.0,0.0,0.0,77.38850575,19.33333333,27.55555556,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-1609,0.0,0.0,0.0,0.0,68.56470588,17.0,8.5,0.08823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-1310,0.0,0.0,0.0,0.0,73.57692308,16.25,24.1875,0.15384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,0
FS-2509,0.0,0.0,0.0,0.0,70.95060241,20.75,59.1875,0.06024096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02409639,0.0,0.0,0.0,0
FS-2646,0.0,0.0,0.0,0.0,74.69726027,18.25,55.6875,0.05479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01369863,0.0,0.0,0.0,2
FS-2837,0.0,0.0,0.0,0.0,85.5,13.75,4.1875,0.07272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,2
FS-2735,0.0,0.0,0.0,0.0,75.84057971,19.16666667,25.13888889,0.06086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00869565,0.0,0.0,0.0,0
FS-1198,0.0,0.0,0.0,0.0,68.69622642,13.25,20.1875,0.13207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01886792,0.0,0.0,0.0,2
FS-1347,0.0,0.0,0.0,0.0,79.32571429,12.6,2.64,0.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03174603,0.0,0.0,0.0,2
FS-2564,0.0,0.0,0.0,0.0,81.03870968,15.5,6.25,0.0483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-2862,0.0,0.0,0.0,0.0,69.525,16.0,38.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-2143,0.0,0.0,0.0,0.0,74.96969697,18.33333333,30.88888889,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,0
FS-1851,0.0,0.0,0.0,0.0,78.05641026,19.5,11.25,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01282051,0.0,0.0,0.0,0
FS-0565,0.0,0.0,0.0,0.0,68.21521127,14.2,7.36,0.08450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01408451,0.0,0.0,0.0,2
FS-1947,0.0,0.0,0.0,0.0,72.69655172,14.5,25.25,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-2916,0.0,0.0,0.0,0.0,84.90967742,15.5,20.75,0.08064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-1996,0.0,0.0,0.0,0.0,69.06666667,22.66666667,61.55555556,0.10294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-1135,0.0,0.0,0.0,0.0,81.6962963,13.5,8.75,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03703704,0.0,0.0,0.0,2
FS-0941,0.0,0.0,0.0,0.0,80.92121212,22.0,38.0,0.10606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-1207,0.0,0.0,0.0,0.0,87.06666667,17.66666667,24.88888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2968,0.0,0.0,0.0,0.0,82.84202899,17.25,3.6875,0.05797101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-0299,0.0,0.0,0.0,0.0,68.77272727,13.75,4.6875,0.14545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,2
FS-1678,0.0,0.0,0.0,0.0,75.2,13.0,3.5,0.21153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03846154,0.0,0.0,0.0,2
FS-2704,0.0,0.0,0.0,0.0,79.59649123,15.83333333,39.47222222,0.05263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02105263,0.97894737,0.01052632,0.0,0.0,0.0,0
FS-2147,0.0,0.0,0.0,0.0,70.62758621,14.5,22.25,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-1779,0.0,0.0,0.0,0.0,69.91937984,14.33333333,16.22222222,0.11627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02325581,0.0,0.0,0.0,0
FS-0248,0.0,0.0,0.0,0.0,76.33650794,21.0,8.66666667,0.07936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2015,0.0,0.0,0.0,0.0,69.40606061,22.0,2.0,0.12121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-0414,0.0,0.0,0.0,0.0,82.37492537,13.4,17.84,0.11940299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02985075,0.0,0.0,0.0,2
FS-1979,0.0,0.0,0.0,0.0,81.49090909,11.0,8.8,0.21818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03636364,0.0,0.0,0.0,2
FS-1665,0.0,0.0,0.0,0.0,81.03870968,15.5,6.25,0.11290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-0408,0.0,0.0,0.0,0.0,71.07662338,19.25,23.1875,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01298701,0.0,0.0,0.0,0
FS-1171,0.0,0.0,0.0,0.0,79.33333333,20.0,0.66666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-2455,0.0,0.0,0.0,0.0,68.34691358,20.25,32.6875,0.04938272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01234568,0.0,0.0,0.0,2
FS-2536,0.0,0.0,0.0,0.0,71.28421053,19.0,23.5,0.03947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01315789,0.0,0.0,0.0,2
FS-2566,0.0,0.0,0.0,0.0,78.9,16.0,9.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0071,0.0,0.0,0.0,0.0,78.17254902,17.0,8.66666667,0.07843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01960784,0.0,0.0,0.0,0
FS-2146,0.0,0.0,0.0,0.0,74.96969697,18.33333333,17.55555556,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,0
FS-1614,0.0,0.0,0.0,0.0,79.12033898,14.75,8.1875,0.15254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,2
FS-1767,0.0,0.0,0.0,0.0,75.3057971,17.25,93.1875,0.08695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0004,0.0,0.0,0.0,0.0,82.0,20.0,44.66666667,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666667,0.98333333,0.0,0.0,0.0,0.0,0
FS-2581,0.0,0.0,0.0,0.0,78.5,20.0,9.5,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1443,0.0,0.0,0.0,0.0,72.39562842,20.33333333,43.55555556,0.13114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,0
FS-0852,0.0,0.0,0.0,0.0,76.97142857,21.0,44.66666667,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03174603,0.0,0.0,0.0,0
FS-0195,0.0,0.0,0.0,0.0,70.01212121,22.0,24.66666667,0.10606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03030303,0.0,0.0,0.0,0
FS-0083,0.0,0.0,0.0,0.0,74.60740741,18.0,32.66666667,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,2
FS-0312,0.0,0.0,0.0,0.0,73.33333333,20.0,32.66666667,0.11666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-1868,0.0,0.0,0.0,0.0,77.50909091,16.5,22.25,0.07575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-0219,0.0,0.0,0.0,0.0,73.12592593,18.0,14.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,0
FS-0063,0.0,0.0,0.0,0.0,87.2,18.0,8.0,0.07407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,0
FS-2310,0.0,0.0,0.0,0.0,71.11372549,17.0,4.66666667,0.09803922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-2284,0.0,0.0,0.0,0.0,85.7170068,16.33333333,9.55555556,0.12244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02040816,0.0,0.0,0.0,0
FS-0507,0.0,0.0,0.0,0.0,72.96666667,15.75,18.6875,0.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03174603,0.0,0.0,0.0,2
FS-1273,0.0,0.0,0.0,0.0,64.09090909,27.5,20.25,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818182,0.98181818,0.0,0.0,0.0,0.0,0
FS-2363,0.0,0.0,0.0,0.0,74.90392157,12.75,9.1875,0.19607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03921569,0.0,0.0,0.0,2
FS-1606,0.0,0.0,0.0,0.0,67.94507042,17.75,43.6875,0.08450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01408451,0.0,0.0,0.0,0
FS-1984,0.0,0.0,0.0,0.0,81.41960784,22.66666667,14.22222222,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01470588,0.98529412,0.01470588,0.0,0.0,0.0,0
FS-0424,0.0,0.0,0.0,0.0,78.18095238,18.66666667,24.88888889,0.07142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,0
FS-2016,0.0,0.0,0.0,0.0,71.17761194,16.75,36.1875,0.10447761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01492537,0.0,0.0,0.0,0
FS-2435,0.0,0.0,0.0,0.0,78.5,16.25,6.6875,0.06153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,2
FS-1009,0.0,0.0,0.0,0.0,69.33333333,23.33333333,49.55555556,0.08571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01428571,0.0,0.0,0.0,0
FS-0379,0.0,0.0,0.0,0.0,70.36229508,15.25,5.1875,0.06557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,0
FS-1682,0.0,0.0,0.0,0.0,76.34124294,19.66666667,48.22222222,0.13559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-1648,0.0,0.0,0.0,0.0,81.32121212,14.66666667,2.88888889,0.31818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02272727,0.97727273,0.11363636,0.0,0.0,0.0,2
FS-2830,0.0,0.0,0.0,0.0,83.73103448,14.5,16.75,0.13793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,2
FS-0701,0.0,0.0,0.0,0.0,68.19253731,16.75,15.1875,0.07462687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01492537,0.0,0.0,0.0,0
FS-0149,0.0,0.0,0.0,0.0,71.66271186,14.75,45.6875,0.11864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,2
FS-0357,0.0,0.0,0.0,0.0,71.32592593,13.5,64.25,0.09259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,2
FS-2083,0.0,0.0,0.0,0.0,70.61818182,22.0,8.66666667,0.12121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515152,0.98484848,0.03030303,0.0,0.0,0.0,0
FS-2914,0.0,0.0,0.0,0.0,76.78292135,17.8,10.16,0.06741573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02247191,0.0,0.0,0.0,0
FS-0684,0.0,0.0,0.0,0.0,62.47751938,14.33333333,6.22222222,0.11627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
